"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 10, 2021","13,068.8","13,234.7","13,277.1","13,035.4","1.22B","-0.04%"
"Mar 09, 2021","13,073.8","12,923.1","13,151.5","12,882.5","1.28B","3.69%"
"Mar 08, 2021","12,609.2","12,904.3","13,001.0","12,599.2","1.27B","-2.41%"
"Mar 05, 2021","12,920.1","12,860.0","12,941.2","12,397.1","1.56B","1.55%"
"Mar 04, 2021","12,723.5","12,954.0","13,068.7","12,554.0","1.58B","-2.11%"
"Mar 03, 2021","12,997.8","13,336.3","13,372.5","12,995.1","1.16B","-2.70%"
"Mar 02, 2021","13,358.8","13,599.4","13,601.3","13,352.0","1.08B","-1.69%"
"Mar 01, 2021","13,588.8","13,406.2","13,596.6","13,362.7","1.10B","3.01%"
"Feb 26, 2021","13,192.3","13,232.9","13,368.1","13,024.5","1.44B","0.56%"
"Feb 25, 2021","13,119.4","13,512.6","13,602.9","13,066.4","1.33B","-3.52%"
"Feb 24, 2021","13,598.0","13,400.3","13,607.4","13,286.6","1.24B","0.99%"
"Feb 23, 2021","13,465.2","13,262.6","13,526.1","13,004.0","1.64B","-0.50%"
"Feb 22, 2021","13,533.0","13,714.2","13,757.1","13,531.0","1.37B","-2.46%"
"Feb 19, 2021","13,874.5","13,929.2","13,985.6","13,842.6","1.31B","0.07%"
"Feb 18, 2021","13,865.4","13,814.7","13,906.0","13,714.3","1.24B","-0.72%"
"Feb 17, 2021","13,965.5","13,911.6","13,976.4","13,804.3","1.35B","-0.58%"
"Feb 16, 2021","14,047.5","14,152.2","14,175.1","13,995.4","1.49B","-0.34%"
"Feb 12, 2021","14,095.5","13,979.2","14,102.0","13,937.7","1.32B","0.50%"
"Feb 11, 2021","14,025.8","14,045.2","14,058.9","13,916.8","1.98B","0.38%"
"Feb 10, 2021","13,972.5","14,093.3","14,109.1","13,845.5","1.83B","-0.25%"
"Feb 09, 2021","14,007.7","13,966.8","14,044.9","13,966.6","1.52B","0.14%"
"Feb 08, 2021","13,987.6","13,937.1","13,987.7","13,894.1","1.61B","0.95%"
"Feb 05, 2021","13,856.3","13,824.9","13,878.2","13,761.7","1.26B","0.57%"
"Feb 04, 2021","13,777.7","13,674.1","13,778.4","13,631.6","1.29B","1.23%"
"Feb 03, 2021","13,610.5","13,718.3","13,723.8","13,585.3","1.36B","-0.02%"
"Feb 02, 2021","13,612.8","13,543.1","13,652.7","13,535.9","1.43B","1.56%"
"Feb 01, 2021","13,403.4","13,226.2","13,431.5","13,132.5","1.39B","2.55%"
"Jan 29, 2021","13,070.7","13,284.7","13,322.0","12,985.1","1.78B","-2.00%"
"Jan 28, 2021","13,337.2","13,323.3","13,507.6","13,316.5","2.16B","0.50%"
"Jan 27, 2021","13,270.6","13,486.6","13,538.4","13,192.9","2.19B","-2.61%"
"Jan 26, 2021","13,626.1","13,681.7","13,702.7","13,603.2","1.25B","-0.07%"
"Jan 25, 2021","13,636.0","13,681.2","13,729.0","13,368.7","1.43B","0.69%"
"Jan 22, 2021","13,543.1","13,474.8","13,567.1","13,463.7","1.13B","0.09%"
"Jan 21, 2021","13,530.9","13,521.5","13,560.4","13,454.1","1.34B","0.55%"
"Jan 20, 2021","13,457.2","13,342.5","13,486.1","13,329.8","1.29B","1.97%"
"Jan 19, 2021","13,197.2","13,132.7","13,206.9","13,078.7","1.22B","1.53%"
"Jan 15, 2021","12,998.5","13,099.9","13,139.8","12,949.8","1.26B","-0.87%"
"Jan 14, 2021","13,112.6","13,174.8","13,220.2","13,098.4","1.21B","-0.12%"
"Jan 13, 2021","13,129.0","13,088.0","13,171.1","13,051.1","1.27B","0.43%"
"Jan 12, 2021","13,072.4","13,062.1","13,105.0","12,963.9","1.25B","0.28%"
"Jan 11, 2021","13,036.4","13,048.8","13,138.3","12,999.5","1.24B","-1.25%"
"Jan 08, 2021","13,202.0","13,160.2","13,208.1","13,036.5","1.33B","1.03%"
"Jan 07, 2021","13,067.5","12,867.3","13,090.9","12,867.3","1.25B","2.56%"
"Jan 06, 2021","12,740.8","12,666.2","12,909.6","12,650.0","1.45B","-0.61%"
"Jan 05, 2021","12,819.0","12,665.7","12,828.3","12,665.6","1.21B","0.95%"
"Jan 04, 2021","12,698.4","12,958.5","12,958.7","12,543.2","1.27B","-1.47%"
