Date,Clov Price,BB Price,AMC Price,GME Price,count_title,negative_mean_title,positive_mean_title,neutral_mean_title,compound_mean_title,count_body,negative_mean_body,positive_mean_body,neutral_mean_body,compound_mean_body,count_gme_title,negative_mean_gme_title,positive_mean_gme_title,neutral_mean_gme_title,compound_mean_gme_title,count_gme_body,negative_mean_gme_body,positive_mean_gme_body,neutral_mean_gme_body,compound_mean_gme_body,count_amc_title,negative_mean_amc_title,positive_mean_amc_title,neutral_mean_amc_title,compound_mean_amc_title,count_amc_body,negative_mean_amc_body,positive_mean_amc_body,neutral_mean_amc_body,compound_mean_amc_body,count_bb_title,negative_mean_bb_title,positive_mean_bb_title,neutral_mean_bb_title,compound_mean_bb_title,count_bb_body,negative_mean_bb_body,positive_mean_bb_body,neutral_mean_bb_body,compound_mean_bb_body,count_clov_title,negative_mean_clov_title,positive_mean_clov_title,neutral_mean_clov_title,compound_mean_clov_title,count_clov_body,negative_mean_clov_body,positive_mean_clov_body,neutral_mean_clov_body,compound_mean_clov_body
2021-02-11,12.01,12.46,5.61,51.1,168,0.03236904761904762,0.0859642857142857,0.8816607142857141,0.07488035714285715,125,0.056607999999999985,0.12372799999999999,0.819728,0.5820704000000001,18.0,0.023722222222222224,0.10138888888888888,0.8748888888888889,0.1519,39.0,0.07820512820512819,0.10379487179487183,0.8181282051282049,0.3290717948717949,3.0,0.0,0.077,0.9229999999999999,0.09106666666666667,11.0,0.09218181818181817,0.10663636363636364,0.8010909090909091,0.20275454545454544,2.0,0.0,0.0,1.0,0.0,9.0,0.08888888888888889,0.11088888888888887,0.8002222222222222,0.4943444444444444,,,,,,,,,,
2021-02-12,12.08,13.04,5.59,52.4,179,0.07508379888268157,0.11079329608938553,0.8141229050279329,0.06186703910614525,143,0.06682517482517482,0.12086713286713277,0.8122867132867131,0.4391818181818181,8.0,0.1015,0.140875,0.757625,0.0795875,34.0,0.08076470588235296,0.11858823529411767,0.8006470588235296,0.41755,4.0,0.32799999999999996,0.0,0.6719999999999999,-0.5045499999999999,7.0,0.06914285714285713,0.11985714285714287,0.8109999999999999,0.5938285714285714,3.0,0.042666666666666665,0.13899999999999998,0.8183333333333334,0.09476666666666668,3.0,0.04166666666666666,0.09433333333333334,0.8636666666666667,0.9802,,,,,,,,,,
2021-02-16,11.49,12.21,5.65,49.51,90,0.035155555555555565,0.15766666666666665,0.8071666666666666,0.14274777777777778,68,0.06163235294117648,0.1305294117647059,0.8077794117647059,0.5936529411764708,2.0,0.172,0.1185,0.7095,-0.05045,19.0,0.07768421052631577,0.11268421052631575,0.809578947368421,0.4821315789473686,2.0,0.0,0.247,0.753,0.2997,5.0,0.1124,0.1036,0.7838,0.16864,1.0,0.0,0.0,1.0,0.0,2.0,0.17600000000000002,0.0745,0.7490000000000001,-0.91235,,,,,,1.0,0.05,0.133,0.816,0.9959
2021-02-17,11.32,11.32,5.55,45.94,171,0.0710643274853801,0.12628654970760236,0.8026374269005847,0.08063859649122805,88,0.060988636363636335,0.12544318181818184,0.8135681818181819,0.5312874999999998,13.0,0.15100000000000002,0.0623076923076923,0.7866153846153845,-0.13376923076923078,18.0,0.07433333333333332,0.10855555555555554,0.8170000000000001,0.3331888888888889,2.0,0.0,0.1925,0.8075,0.1806,6.0,0.09283333333333334,0.11333333333333333,0.7936666666666666,0.5586833333333333,1.0,0.0,0.0,1.0,0.0,3.0,0.063,0.08533333333333333,0.8516666666666667,0.2534333333333333,,,,,,,,,,
2021-02-18,10.83,10.94,5.51,40.69,245,0.06865714285714289,0.1196938775510204,0.8116489795918368,0.07052408163265307,82,0.053780487804878034,0.12756097560975607,0.8186097560975608,0.596420731707317,32.0,0.09790625,0.0998125,0.8023437500000001,0.014793749999999996,26.0,0.07596153846153844,0.12576923076923074,0.7983076923076923,0.6605461538461538,5.0,0.151,0.0,0.8490000000000001,-0.18648,3.0,0.10233333333333333,0.13933333333333334,0.7583333333333333,0.3366333333333333,7.0,0.045,0.06771428571428571,0.8872857142857143,0.0705857142857143,4.0,0.04825,0.14475,0.8069999999999999,0.972475,,,,,,,,,,
2021-02-19,10.98,10.9,5.7,40.59,346,0.0691387283236994,0.131378612716763,0.7994884393063585,0.0808497109826589,108,0.07357407407407407,0.12129629629629628,0.8051203703703701,0.40916388888888894,48.0,0.05358333333333334,0.05954166666666666,0.8868749999999999,0.008206250000000002,38.0,0.08326315789473683,0.10823684210526316,0.8086052631578949,0.3724578947368421,6.0,0.08683333333333333,0.05566666666666667,0.8574999999999999,-0.06431666666666667,5.0,0.06920000000000001,0.1334,0.7976,0.5587799999999999,3.0,0.060666666666666674,0.3740000000000001,0.5653333333333334,0.28316666666666673,2.0,0.054000000000000006,0.12,0.8265,0.9379,,,,,,,,,,
2021-02-22,11.08,10.68,6.55,46.0,139,0.06797841726618706,0.12413669064748205,0.8078633093525178,0.059445323741007215,50,0.05574,0.13288000000000005,0.8113199999999998,0.48,16.0,0.046312499999999986,0.0856875,0.868,0.06196875,8.0,0.044375000000000005,0.127625,0.827875,0.8324375,3.0,0.25899999999999995,0.04733333333333333,0.6936666666666667,-0.3424666666666667,1.0,0.059000000000000004,0.09699999999999999,0.843,0.9747,3.0,0.0,0.07933333333333333,0.9206666666666666,0.1204,1.0,0.043,0.081,0.8759999999999999,0.9482,,,,,,,,,,
2021-02-23,10.13,10.4,7.7,44.97,267,0.07229213483146069,0.12232958801498127,0.8016254681647941,0.07594194756554305,83,0.06046987951807229,0.12327710843373495,0.8163493975903615,0.4955530120481929,40.0,0.091625,0.1177,0.7906250000000001,0.025717499999999987,21.0,0.06466666666666666,0.118,0.8173809523809523,0.5037285714285714,20.0,0.034449999999999995,0.1472,0.8183,0.174955,2.0,0.0945,0.16099999999999998,0.7444999999999999,0.98985,7.0,0.050142857142857135,0.09585714285714284,0.8538571428571429,0.1811428571428571,3.0,0.05466666666666667,0.207,0.738,0.9753000000000002,,,,,,,,,,
2021-02-24,10.34,11.32,9.09,91.71,240,0.07172916666666665,0.13905416666666676,0.7892125000000001,0.06555875,75,0.058066666666666635,0.12994666666666668,0.8119466666666669,0.5422453333333334,31.0,0.07796774193548386,0.12116129032258065,0.8008709677419354,0.05684516129032258,14.0,0.07135714285714287,0.10678571428571428,0.8218571428571427,0.3543071428571428,9.0,0.04933333333333333,0.20266666666666666,0.748,0.023511111111111087,4.0,0.063,0.14675,0.79,0.54235,5.0,0.0,0.0864,0.9136,0.22496,4.0,0.0455,0.0915,0.86325,0.493,,,,,,,,,,
2021-02-25,9.71,10.58,8.29,108.73,542,0.05956826568265682,0.12227859778597787,0.8181512915129153,0.07746457564575644,117,0.058880341880341885,0.11061538461538464,0.8305982905982909,0.3889521367521366,55.0,0.03910909090909091,0.10099999999999999,0.8598545454545452,0.10270909090909087,31.0,0.07245161290322581,0.11,0.8176451612903226,0.4423064516129032,25.0,0.0548,0.10104,0.8440799999999999,0.093824,9.0,0.06011111111111112,0.111,0.8291111111111111,0.6748777777777778,6.0,0.049666666666666665,0.0,0.9503333333333334,-0.08778333333333332,4.0,0.03875,0.0835,0.8775,0.360925,,,,,,,,,,
2021-02-26,9.4,10.05,8.01,101.74,561,0.06178609625668454,0.12356327985739746,0.8146648841354726,0.09865240641711233,141,0.06234751773049645,0.11512765957446805,0.8225602836879429,0.4679234042553192,138.0,0.039253623188405785,0.11268115942028985,0.8480652173913044,0.13983188405797106,76.0,0.06672368421052631,0.11090789473684212,0.8224078947368424,0.4643486842105263,23.0,0.05030434782608696,0.07391304347826086,0.8757826086956522,0.12819130434782608,18.0,0.08549999999999998,0.10833333333333334,0.8062777777777779,0.2709944444444444,4.0,0.0,0.21625,0.7837500000000001,0.3830750000000001,9.0,0.07255555555555555,0.09311111111111113,0.8345555555555556,0.3824444444444444,,,,,,,,,,
2021-03-01,10.37,10.91,9.18,120.4,133,0.04916541353383458,0.10100751879699248,0.8498120300751878,0.08992406015037592,72,0.05647222222222222,0.12220833333333332,0.8213333333333334,0.5936083333333332,30.0,0.02343333333333333,0.1141,0.8624666666666667,0.14685333333333336,29.0,0.06499999999999999,0.11244827586206896,0.8225517241379311,0.6807827586206895,10.0,0.0685,0.0968,0.8347,0.09801,8.0,0.057,0.12425,0.8186249999999999,0.9665875,2.0,0.087,0.0,0.9129999999999999,-0.3454,3.0,0.07066666666666667,0.13066666666666668,0.7986666666666666,0.9812,,,,,,,,,,
2021-03-02,9.04,10.5,8.93,118.18,358,0.05633519553072627,0.12457821229050273,0.819086592178771,0.10223100558659214,114,0.05536842105263156,0.1179824561403509,0.826657894736842,0.5131078947368422,67.0,0.02919402985074626,0.10088059701492537,0.8699552238805971,0.11488805970149255,34.0,0.060205882352941165,0.11673529411764705,0.8230294117647059,0.5754029411764707,20.0,0.01825,0.12525,0.8564999999999999,0.17262,8.0,0.052250000000000005,0.114875,0.8328749999999999,0.6234500000000001,2.0,0.0,0.3545,0.6455,0.4153,2.0,0.0955,0.104,0.8009999999999999,-0.0711,,,,,,,,,,
2021-03-03,8.29,10.15,8.58,124.18,589,0.043592529711375214,0.1368573853989813,0.8195534804753813,0.1306940577249576,165,0.05633333333333335,0.12460000000000004,0.8190969696969703,0.4648145454545453,97.0,0.056072164948453615,0.11994845360824748,0.8240000000000001,0.1094680412371134,56.0,0.06053571428571425,0.11850000000000005,0.8209285714285716,0.5590142857142858,14.0,0.0,0.1192857142857143,0.8807142857142857,0.16044285714285714,12.0,0.06125000000000001,0.12825,0.8104166666666665,0.6239666666666667,5.0,0.0,0.177,0.8230000000000001,0.20681999999999998,7.0,0.03185714285714286,0.1407142857142857,0.8272857142857143,0.9036285714285716,1.0,0.316,0.0,0.684,-0.5719,1.0,0.133,0.14800000000000002,0.72,0.2508
2021-03-04,7.29,9.84,8.03,132.35,474,0.06833544303797469,0.1185928270042194,0.8130738396624472,0.07293037974683537,204,0.05779901960784312,0.1180392156862745,0.8241568627450987,0.5830034313725491,72.0,0.04993055555555556,0.09186111111111113,0.8581944444444447,0.049394444444444435,75.0,0.06253333333333334,0.12251999999999998,0.8149466666666666,0.6459706666666666,11.0,0.0,0.061545454545454535,0.9384545454545457,0.10749090909090908,17.0,0.05994117647058823,0.127,0.8132352941176471,0.7588411764705884,,,,,,4.0,0.05325,0.12475,0.82175,0.493525,1.0,0.14300000000000002,0.266,0.591,0.4404,,,,,
2021-03-05,7.84,9.45,8.05,137.74,427,0.07463934426229507,0.11822248243559715,0.8047962529274001,0.058528337236533924,162,0.057327160493827176,0.11469135802469133,0.8279753086419752,0.4810790123456789,67.0,0.04855223880597015,0.10870149253731344,0.8427313432835821,0.06922089552238808,49.0,0.061428571428571416,0.11277551020408165,0.8258163265306123,0.543061224489796,13.0,0.08915384615384614,0.05007692307692308,0.8607692307692307,-0.028738461538461525,10.0,0.055700000000000006,0.1221,0.8223,0.68416,6.0,0.13916666666666666,0.12716666666666668,0.7336666666666667,0.17463333333333333,4.0,0.0365,0.07525,0.888,0.341725,,,,,,,,,,
2021-03-08,7.35,9.75,9.29,194.5,125,0.07343999999999998,0.11711999999999995,0.8094319999999998,0.05730319999999999,61,0.0591639344262295,0.1313606557377049,0.8095081967213118,0.6105606557377049,22.0,0.03554545454545455,0.1229090909090909,0.8415454545454545,0.16718636363636366,26.0,0.06261538461538461,0.11711538461538465,0.8203076923076924,0.7023076923076922,4.0,0.07400000000000001,0.0695,0.8565,0.023049999999999998,2.0,0.0905,0.1315,0.778,0.6482,2.0,0.0,0.262,0.738,0.2553,2.0,0.031,0.1335,0.8354999999999999,0.82805,,,,,,,,,,
2021-03-09,8.19,10.45,10.5,246.9,351,0.05290598290598294,0.1426467236467238,0.8044586894586897,0.11600968660968655,90,0.062011111111111114,0.1201,0.8178888888888892,0.516121111111111,78.0,0.03593589743589744,0.14347435897435895,0.8206153846153847,0.16147051282051286,24.0,0.0834166666666667,0.11983333333333332,0.7967083333333335,0.4389208333333333,8.0,0.076625,0.182875,0.7404999999999999,-0.0068625000000000075,7.0,0.06414285714285714,0.13257142857142856,0.8031428571428572,0.6201142857142857,9.0,0.0,0.10344444444444444,0.8965555555555554,0.28142222222222224,6.0,0.06483333333333334,0.095,0.8401666666666667,0.6031833333333333,,,,,,,,,,
2021-03-10,8.11,10.34,9.85,265.0,580,0.04804310344827587,0.13918965517241386,0.8127637931034482,0.14468241379310345,129,0.05880620155038758,0.12155813953488374,0.8196279069767441,0.4921906976744187,149.0,0.032000000000000015,0.1068657718120805,0.8611342281879196,0.12188255033557048,52.0,0.06619230769230773,0.11859615384615385,0.8151538461538463,0.5572884615384617,29.0,0.038482758620689665,0.15744827586206894,0.8040689655172413,0.13347931034482755,4.0,0.1,0.1015,0.7985,0.391975,5.0,0.1274,0.1628,0.7098000000000001,0.08674000000000001,1.0,0.091,0.131,0.778,0.7079,,,,,,,,,,
2021-03-11,8.67,10.7,10.28,260.0,550,0.06236181818181818,0.13394909090909085,0.8036745454545448,0.09738309090909088,168,0.06832738095238097,0.11041666666666672,0.8212619047619046,0.3566845238095238,125.0,0.065688,0.127352,0.8069440000000002,0.1075504,71.0,0.09143661971830984,0.1080422535211268,0.8004929577464792,0.336356338028169,34.0,0.05388235294117648,0.12467647058823528,0.8214117647058822,0.08633235294117649,23.0,0.08856521739130438,0.12095652173913042,0.7903913043478259,0.3934826086956521,4.0,0.14025,0.214,0.64575,0.181775,3.0,0.059333333333333335,0.125,0.8156666666666667,0.9152333333333336,,,,,,,,,,
2021-03-12,8.91,11.85,11.16,264.5,312,0.0771826923076923,0.13221794871794876,0.7905865384615384,0.09492820512820514,104,0.05457692307692307,0.12226923076923073,0.8231346153846155,0.5535711538461539,72.0,0.06636111111111112,0.0868888888888889,0.8467361111111109,0.041808333333333336,34.0,0.066,0.11779411764705885,0.8161470588235294,0.6808676470588235,12.0,0.0325,0.10300000000000001,0.8645,0.26890833333333336,8.0,0.030999999999999993,0.12575,0.84325,0.8548375,,,,,,1.0,0.047,0.172,0.7809999999999999,0.9997,,,,,,,,,,
2021-03-15,8.88,11.68,14.04,220.14,93,0.06341935483870967,0.10598924731182792,0.8306021505376345,0.07039247311827958,54,0.05307407407407408,0.13453703703703704,0.8124074074074072,0.7225777777777779,15.0,0.009133333333333334,0.10753333333333333,0.8833333333333332,0.13683999999999996,20.0,0.05655,0.10760000000000004,0.8357000000000001,0.80698,2.0,0.1245,0.1355,0.74,0.064,6.0,0.060666666666666674,0.14333333333333334,0.7961666666666667,0.9959166666666668,2.0,0.059000000000000004,0.099,0.8420000000000001,0.15835,3.0,0.04633333333333333,0.13933333333333334,0.8136666666666666,0.9959666666666666,,,,,,2.0,0.0485,0.1155,0.836,0.10920000000000002
2021-03-16,8.61,11.46,13.02,208.17,234,0.050273504273504285,0.12610256410256412,0.8236324786324783,0.11250170940170934,77,0.06215584415584417,0.13006493506493508,0.8077792207792208,0.4896909090909092,50.0,0.04824,0.10871999999999997,0.8430599999999999,0.105184,35.0,0.07280000000000003,0.12342857142857143,0.8037714285714285,0.4789885714285714,28.0,0.015178571428571428,0.10328571428571427,0.8815357142857143,0.1724964285714286,10.0,0.0683,0.1254,0.8064,0.52504,2.0,0.0,0.1065,0.8935,0.11315,6.0,0.06783333333333333,0.12083333333333332,0.8116666666666665,0.6086833333333334,,,,,,,,,,
2021-03-17,8.75,11.6,13.56,209.81,233,0.05251072961373392,0.12945922746781113,0.8180300429184553,0.11317982832618025,88,0.0670909090909091,0.12197727272727273,0.8109999999999999,0.5239590909090908,55.0,0.05685454545454545,0.11892727272727273,0.8242181818181818,0.1149618181818182,43.0,0.06776744186046511,0.11551162790697678,0.8167441860465118,0.5755999999999999,14.0,0.07692857142857143,0.07042857142857142,0.8526428571428571,0.07273571428571428,10.0,0.06810000000000001,0.1075,0.8245999999999999,0.58929,3.0,0.05366666666666667,0.114,0.8323333333333333,-0.047300000000000016,1.0,0.053,0.102,0.845,0.9264,,,,,,,,,,
2021-03-18,8.47,10.76,14.0,201.75,214,0.06038317757009345,0.13953738317757014,0.8000700934579439,0.12632943925233645,74,0.05977027027027024,0.11822972972972975,0.8220405405405403,0.5711635135135135,34.0,0.08191176470588234,0.04947058823529412,0.8686176470588235,-0.05193823529411765,28.0,0.06475,0.10146428571428574,0.8338928571428573,0.4763464285714286,8.0,0.0075,0.0645,0.9279999999999999,0.2063375,6.0,0.053,0.1245,0.8228333333333334,0.6500333333333334,3.0,0.0,0.0,1.0,0.0,4.0,0.04725,0.1235,0.82925,0.762825,,,,,,1.0,0.025,0.134,0.841,0.9887
2021-03-19,8.51,10.95,13.93,200.27,218,0.07104587155963303,0.1327935779816514,0.7961743119266049,0.06377844036697244,69,0.06266666666666662,0.13243478260869565,0.8048985507246378,0.4217579710144929,40.0,0.065475,0.057774999999999986,0.8767750000000001,-0.01742499999999999,25.0,0.07292000000000001,0.13736000000000004,0.7897599999999998,0.546044,4.0,0.09699999999999999,0.12025,0.78275,0.133525,3.0,0.050333333333333334,0.16266666666666665,0.7869999999999999,0.9937333333333332,2.0,0.0775,0.129,0.7935,-0.034200000000000015,3.0,0.04533333333333334,0.22,0.735,0.9649666666666666,,,,,,1.0,0.043,0.021,0.9359999999999999,-0.8979
2021-03-22,8.79,10.71,12.49,194.49,59,0.06671186440677966,0.14677966101694914,0.7865084745762712,0.07124406779661019,28,0.05842857142857144,0.1516785714285714,0.7899999999999999,0.7634,9.0,0.03988888888888889,0.07666666666666666,0.8834444444444444,0.05345555555555555,8.0,0.078375,0.068125,0.85375,0.4035375,1.0,0.0,0.244,0.7559999999999999,0.4404,4.0,0.05875,0.10300000000000001,0.8385,0.492625,,,,,,1.0,0.03,0.064,0.9059999999999999,0.9766,,,,,,,,,,
2021-03-23,8.27,10.07,10.66,181.75,113,0.040752212389380524,0.14753097345132735,0.8117433628318584,0.1297663716814159,40,0.05875000000000001,0.13240000000000002,0.8088749999999999,0.6438099999999999,16.0,0.013437500000000002,0.0976875,0.8889375,0.12224375,15.0,0.05193333333333335,0.10393333333333336,0.8441333333333334,0.6384399999999999,3.0,0.0,0.141,0.8590000000000001,0.09866666666666668,3.0,0.03366666666666667,0.10766666666666667,0.8590000000000001,0.9003,,,,,,,,,,,,,,,,,,,,
2021-03-24,7.67,9.58,9.02,120.34,143,0.054762237762237764,0.13492307692307695,0.810300699300699,0.09046013986013986,47,0.044702127659574466,0.127,0.8283404255319148,0.6805382978723402,36.0,0.019527777777777776,0.08530555555555558,0.8951388888888889,0.10761944444444443,17.0,0.04005882352941177,0.09799999999999998,0.8617647058823532,0.6945294117647058,7.0,0.04428571428571428,0.07314285714285715,0.8825714285714286,-0.07474285714285714,1.0,0.038,0.19,0.772,0.9989,1.0,0.0,0.0,1.0,0.0,3.0,0.02366666666666667,0.1436666666666667,0.8326666666666668,0.9934666666666666,,,,,,,,,,
2021-03-25,7.82,9.88,10.94,183.75,269,0.0829256505576208,0.13160966542750932,0.7854535315985133,0.07020520446096655,55,0.060472727272727275,0.1313818181818182,0.8083454545454546,0.5354763636363636,38.0,0.03989473684210527,0.08747368421052631,0.8726578947368421,0.07330263157894737,18.0,0.063,0.10061111111111112,0.8365555555555555,0.5796888888888889,10.0,0.08990000000000001,0.1252,0.7849,0.03676999999999996,4.0,0.079,0.08850000000000001,0.8325,0.11172500000000002,1.0,0.0,0.57,0.43,0.6486,2.0,0.047,0.146,0.807,0.99605,,,,,,,,,,
